file_name,image_name,ocr_model_name,line_mode,class_threshold,k_factor,bbox_tolerance,merge_lines,tps_threshold,success,num_lines_detected,processing_time,quality_score,total_tokens,valid_tokens,invalid_tokens,error
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Druma,layout,0.7,2.0,4.0,False,0.1,True,13,10.376574277877808,56.07,107,60,47,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Druma,layout,0.7,2.0,5.0,True,0.1,True,4,6.861056804656982,51.55,97,50,47,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Druma,layout,0.7,2.0,5.0,False,0.1,True,13,8.80168867111206,57.3,89,51,38,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Druma,layout,0.7,2.5,2.5,True,0.1,True,4,6.497036457061768,66.67,105,70,35,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Druma,layout,0.7,2.5,2.5,False,0.1,True,13,9.609253168106079,44.92,118,53,65,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Druma,layout,0.7,2.5,3.5,True,0.1,True,4,6.8400959968566895,62.5,104,65,39,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Druma,layout,0.7,2.5,3.5,False,0.1,True,13,8.816928386688232,62.26,106,66,40,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Druma,layout,0.7,2.5,4.0,True,0.1,True,4,6.634853363037109,56.6,106,60,46,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Druma,layout,0.7,2.5,4.0,False,0.1,True,13,9.063637018203735,56.07,107,60,47,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Druma,layout,0.7,2.5,5.0,True,0.1,True,4,7.0630879402160645,51.09,92,47,45,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Druma,layout,0.7,2.5,5.0,False,0.1,True,13,11.017004013061523,54.64,97,53,44,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Petsuk,line,0.7,2.0,2.5,True,0.1,True,3,8.888334035873413,44.12,34,15,19,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Petsuk,line,0.7,2.0,2.5,False,0.1,True,10,13.277457237243652,35.71,140,50,90,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Petsuk,line,0.7,2.0,3.5,True,0.1,True,3,6.034158229827881,64.71,17,11,6,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Petsuk,line,0.7,2.0,3.5,False,0.1,True,10,8.511492729187012,50.4,125,63,62,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Petsuk,line,0.7,2.0,4.0,True,0.1,True,3,5.857956886291504,50.0,4,2,2,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Petsuk,line,0.7,2.0,4.0,False,0.1,True,10,8.632436275482178,58.12,117,68,49,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Petsuk,line,0.7,2.0,5.0,True,0.1,True,3,5.107972621917725,25.0,4,1,3,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Petsuk,line,0.7,2.0,5.0,False,0.1,True,10,10.310127019882202,45.76,118,54,64,
